"Season","team","pts.RS","pts.opp.RS","pt.diff.RS","fgm.RS","fga.RS","fg.per.RS","fgm2.RS","fga2.RS","fg2.per.RS","fgm3.RS","fga3.RS","fg3.per.RS","ftm.RS","fta.RS","ft.per.RS","or.RS","dr.RS","tr.RS","ast.RS","to.RS","stl.RS","blk.RS","pf.RS","wperc.RS","lperc.RS","region.TS","seed.num.TS","champ.TS"
2003,1196,75.9032258064516,64.6774193548387,11.2258064516129,26.9354838709677,56.5161290322581,0.477675523343173,18.258064516129,34.3870967741936,0.530586272364191,8.67741935483871,22.1290322580645,0.391892434246583,13.3548387096774,18.9354838709677,0.696720164947957,10.8064516129032,24.258064516129,35.0645161290323,16.4193548387097,13.3870967741935,7.7741935483871,4.09677419354839,16.9032258064516,0.774193548387097,0.225806451612903,"X",2,"L"
2003,1211,77.0645161290323,68.1935483870968,8.87096774193548,26.0645161290323,55.4516129032258,0.470750813897246,18.9032258064516,36.3870967741936,0.518832184185802,7.16129032258065,19.0645161290323,0.369948908069807,17.7741935483871,24.6451612903226,0.717918362072922,11.9354838709677,25.3225806451613,37.258064516129,15.741935483871,14.5483870967742,6.80645161290323,3.51612903225806,18.6451612903226,0.741935483870968,0.258064516129032,"Z",9,"L"
2003,1221,69.3448275862069,58.2068965517241,11.1379310344828,24.2068965517241,52.7241379310345,0.459454290136649,18.8965517241379,37.9655172413793,0.496362592542907,5.31034482758621,14.7586206896552,0.362331769271024,15.6206896551724,22.1379310344828,0.701101355026861,12.0689655172414,24.3103448275862,36.3793103448276,15.4137931034483,13.9310344827586,7.96551724137931,4.48275862068965,18.3793103448276,0.862068965517241,0.137931034482759,"Y",14,"L"
2003,1228,75.4333333333333,61.4,14.0333333333333,27.1,55.8,0.484964417287028,19.6666666666667,35.6333333333333,0.547683908388142,7.43333333333333,20.1666666666667,0.372306918114852,13.8,19.1,0.719997642002386,9.73333333333333,25.4,35.1333333333333,18.2666666666667,13.1666666666667,7,3.1,19.1333333333333,0.8,0.2,"Z",4,"L"
2003,1231,70.53125,67,3.53125,23.4375,54.9375,0.430731801434327,15.90625,33.3125,0.483398020049518,7.53125,21.625,0.343859953289969,16.125,22.625,0.704638510866427,11.21875,25.625,36.84375,13.8125,11.5,4.4375,5.34375,18.0625,0.625,0.375,"Y",7,"L"
2003,1237,71.25,70.40625,0.84375,24.4375,53.9375,0.457406007302755,17.9375,35.34375,0.517035285939597,6.5,18.59375,0.340318081590786,15.875,22.625,0.697934076114333,11.6875,20.90625,32.59375,13.375,15.90625,8.1875,1.8125,19.34375,0.59375,0.40625,"Y",16,"L"
2003,1242,81.3333333333333,66.3666666666667,14.9666666666667,30.2333333333333,62.3,0.487333190467173,25.4333333333333,48.1666666666667,0.530238927979027,4.8,14.1333333333333,0.340643195371456,16.0666666666667,24.1333333333333,0.661631264347946,14.3,26.9,41.2,16.7333333333333,14.9,10.1333333333333,4.9,16.7,0.766666666666667,0.233333333333333,"Z",2,"L"
2003,1246,77.53125,64.09375,13.4375,28.46875,58.40625,0.487130395371775,22.5625,41.8125,0.541586890542695,5.90625,16.59375,0.349099004331087,14.6875,20.78125,0.709655211099537,12.875,24.15625,37.03125,16.1875,14.0625,7.8125,5.09375,17.375,0.90625,0.09375,"Y",1,"L"
2003,1257,81.8333333333333,68.4666666666667,13.3666666666667,27.9666666666667,60.8333333333333,0.459027248061501,19.5333333333333,37.4333333333333,0.520624910510464,8.43333333333333,23.4,0.359226551366532,17.4666666666667,25.1,0.690997003869643,13.2,25.1,38.3,16.6,13.3666666666667,7.2,4.73333333333333,22.6666666666667,0.8,0.2,"W",4,"L"
2003,1261,73.2258064516129,62.9032258064516,10.3225806451613,26.8064516129032,55.0645161290323,0.488312437351353,20.0645161290323,37.4838709677419,0.534681315079359,6.74193548387097,17.5806451612903,0.375220580563537,12.8709677419355,19.8709677419355,0.643664340118408,10.6129032258065,24.5161290322581,35.1290322580645,16.3870967741935,13.8709677419355,8,4.16129032258065,16.3548387096774,0.67741935483871,0.32258064516129,"X",8,"L"
2003,1264,76.1724137931034,67.7586206896552,8.41379310344828,25.9310344827586,57.551724137931,0.453019855266556,20.4137931034483,41.7241379310345,0.490975513308927,5.51724137931035,15.8275862068966,0.345216512349741,18.7931034482759,23.8965517241379,0.788438108828269,11.3103448275862,23.3103448275862,34.6206896551724,13.8620689655172,14.2068965517241,9.17241379310345,3.89655172413793,21.9310344827586,0.793103448275862,0.206896551724138,"W",14,"L"
2003,1266,78.3928571428571,67.6785714285714,10.7142857142857,27.2142857142857,56.25,0.484675120811475,21.4285714285714,41,0.521272813214403,5.78571428571429,15.25,0.391267421641703,18.1785714285714,23.6071428571429,0.778502734997366,13.1071428571429,24.0714285714286,37.1785714285714,16.3214285714286,13.5714285714286,6,3.64285714285714,18.6428571428571,0.821428571428571,0.178571428571429,"Y",3,"L"
2003,1268,80.7857142857143,66.8571428571429,13.9285714285714,29.4285714285714,63.3571428571429,0.465428332006397,22.6785714285714,46.3928571428571,0.489023835100984,6.75,16.9642857142857,0.400779645068676,15.1785714285714,21.5714285714286,0.688593818681714,13.75,26.75,40.5,18.8928571428571,14.1071428571429,10.8928571428571,6.60714285714286,19,0.678571428571429,0.321428571428571,"X",6,"L"
2003,1272,74.5172413793103,65.8275862068966,8.68965517241379,26.2758620689655,60,0.439457409653222,19.2758620689655,39.9310344827586,0.484626595514526,7,20.0689655172414,0.343440943560022,14.9655172413793,22.8965517241379,0.628298898902695,14.0689655172414,25.9655172413793,40.0344827586207,16.6206896551724,13.7931034482759,7.37931034482759,5.06896551724138,18.7586206896552,0.793103448275862,0.206896551724138,"Z",7,"L"
2003,1277,67.2258064516129,60.9677419354839,6.25806451612903,23.0322580645161,51.0967741935484,0.454234616903054,18.1290322580645,37.7096774193548,0.48444735622233,4.90322580645161,13.3870967741935,0.364424875031467,16.258064516129,22.1290322580645,0.714909136422828,10.6774193548387,24.258064516129,34.9354838709677,13.6129032258065,14.5483870967742,6.38709677419355,3.70967741935484,20.0322580645161,0.612903225806452,0.387096774193548,"X",7,"L"
2003,1280,70.1666666666667,60.1666666666667,10,26.3333333333333,55.8,0.471577360741095,20.7666666666667,39.6,0.522457765661197,5.56666666666667,16.2,0.345604466053382,11.9333333333333,17.6333333333333,0.666940570873997,12.6666666666667,24.6,37.2666666666667,14.5,15.6333333333333,8.73333333333333,3.73333333333333,15.9,0.7,0.3,"W",5,"L"
2003,1281,71.7741935483871,66.4838709677419,5.29032258064516,26.1612903225806,59.1935483870968,0.443487323750408,18.6774193548387,38.2258064516129,0.489219978516387,7.48387096774194,20.9677419354839,0.359030179183187,11.9677419354839,18.1612903225806,0.650139630143166,13.4838709677419,25.9032258064516,39.3870967741936,13.741935483871,13.6129032258065,5.70967741935484,4.32258064516129,16.8709677419355,0.67741935483871,0.32258064516129,"Y",6,"L"
2003,1301,72.4,68,4.4,24.3333333333333,53.3333333333333,0.458507111304003,16.3666666666667,30.8333333333333,0.53285894912682,7.96666666666667,22.5,0.350563798210157,15.7666666666667,20.4666666666667,0.778147587304165,9.73333333333333,22.0333333333333,31.7666666666667,14.6666666666667,14.2,7.76666666666667,3.06666666666667,18.6666666666667,0.6,0.4,"W",9,"L"
2003,1323,80.0967741935484,71.1935483870968,8.90322580645161,27.2258064516129,60.6774193548387,0.450986454921643,18.9354838709677,38.9032258064516,0.492251909476747,8.29032258064516,21.7741935483871,0.384055662583908,17.3548387096774,22.8387096774194,0.741360453311747,11.3870967741935,26.8709677419355,38.258064516129,16.9032258064516,12.7741935483871,7.45161290322581,5.64516129032258,16.2258064516129,0.709677419354839,0.290322580645161,"Z",5,"L"
2003,1328,71.1666666666667,60.1666666666667,11,25.2666666666667,56.5333333333333,0.446220536037669,17.8,37.5666666666667,0.470663041985767,7.46666666666667,18.9666666666667,0.391225028617006,13.1666666666667,18.6,0.714350733583006,12.1333333333333,24.9666666666667,37.1,14.1666666666667,11.8,6.93333333333333,3.76666666666667,18.6,0.8,0.2,"W",1,"L"
2003,1329,68.7241379310345,62.2068965517241,6.51724137931035,24.6551724137931,55.4137931034483,0.444292725090422,19.7931034482759,42.448275862069,0.468638836901151,4.86206896551724,12.9655172413793,0.359048459873164,14.551724137931,22.3448275862069,0.64984691603974,12.3793103448276,24.0689655172414,36.448275862069,12.2413793103448,14.6551724137931,8.79310344827586,5.58620689655172,20.1379310344828,0.689655172413793,0.310344827586207,"W",6,"L"
2003,1332,82.21875,73.96875,8.25,28.59375,62,0.461912692330817,19.59375,39,0.504783377976966,9,23,0.392751970861436,16.03125,20.65625,0.779248004222529,11.375,24.5,35.875,17.46875,15.21875,8.03125,2.78125,20.9375,0.71875,0.28125,"Y",8,"L"
2003,1335,70.1851851851852,59.4074074074074,10.7777777777778,24,51.5185185185185,0.468621189395859,15,29.6666666666667,0.510487497747707,9,21.8518518518519,0.424751361352162,13.1851851851852,18.7777777777778,0.68669713002388,9.33333333333333,24.1851851851852,33.5185185185185,14.8518518518519,13,7.18518518518519,2.14814814814815,17.7777777777778,0.814814814814815,0.185185185185185,"W",11,"L"
2003,1338,74.6,58.8333333333333,15.7666666666667,26.8666666666667,53.5,0.502071641697042,20.5,35.7333333333333,0.569321965372022,6.36666666666667,17.7666666666667,0.365342021048105,14.5,22.8,0.639841177848219,11.3,25.3666666666667,36.6666666666667,17.7666666666667,15.1,8.06666666666667,4.1,17.9666666666667,0.866666666666667,0.133333333333333,"Y",2,"L"
2003,1345,71.75,65.25,6.5,23.75,54.3928571428571,0.434995499339659,18.6428571428571,38.8928571428571,0.481825376680357,5.10714285714286,15.5,0.318423167441025,19.1428571428571,25.5,0.747358394126025,10.3928571428571,23.4642857142857,33.8571428571429,12.25,13.8214285714286,7.17857142857143,2.92857142857143,19.8214285714286,0.642857142857143,0.357142857142857,"X",9,"L"
2003,1354,72.8,71.2666666666667,1.53333333333333,24.8,54.3666666666667,0.459472390026062,19.6333333333333,38.9,0.507412593567122,5.16666666666667,15.4666666666667,0.331617205893522,18.0333333333333,25.8,0.696708715886506,12.9666666666667,24.2666666666667,37.2333333333333,10.2666666666667,19.4666666666667,8,2.9,20.7333333333333,0.666666666666667,0.333333333333333,"W",16,"L"
2003,1356,74.5333333333333,68.1,6.43333333333333,27.3666666666667,57.8666666666667,0.473261216441644,21.2666666666667,42.0333333333333,0.505841835024053,6.1,15.8333333333333,0.394849272817539,13.7,19.4,0.699394059948234,10.8333333333333,22.4666666666667,33.3,13.5666666666667,12.5,7.96666666666667,3.2,19.3333333333333,0.8,0.2,"Y",11,"L"
2003,1358,71.7777777777778,65.2592592592593,6.51851851851852,24.2962962962963,53.3703703703704,0.458981518940137,17.8148148148148,35.2962962962963,0.502569587331666,6.48148148148148,18.0740740740741,0.361803949759718,16.7037037037037,23.5185185185185,0.699857955827679,10.7777777777778,25.962962962963,36.7407407407407,15.5925925925926,15.7037037037037,7.81481481481481,5.59259259259259,19.5925925925926,0.777777777777778,0.222222222222222,"X",15,"L"
2003,1360,74.6785714285714,71.5714285714286,3.10714285714286,25.2142857142857,53.5357142857143,0.473291069524296,18.2857142857143,35.5,0.516694347210046,6.92857142857143,18.0357142857143,0.38152875937318,17.3214285714286,26.3214285714286,0.657049704116525,11.5357142857143,26.3571428571429,37.8928571428571,16.3928571428571,18.1785714285714,5.39285714285714,3.42857142857143,20.1428571428571,0.607142857142857,0.392857142857143,"X",13,"L"
2003,1386,70.6206896551724,59.2758620689655,11.3448275862069,24.2413793103448,54.4137931034483,0.4466449819363,16.2068965517241,32.551724137931,0.503414081916367,8.03448275862069,21.8620689655172,0.362945507798007,14.1034482758621,20.6551724137931,0.673549900007179,11.1724137931034,24.1379310344828,35.3103448275862,14,12.9310344827586,7.20689655172414,5.55172413793103,18.7586206896552,0.793103448275862,0.206896551724138,"W",7,"L"
2003,1390,72.258064516129,66.9677419354839,5.29032258064516,25.6451612903226,58.0322580645161,0.445385114384786,18.7096774193548,38.6451612903226,0.490095573228937,6.93548387096774,19.3870967741935,0.361653801777869,14.0322580645161,20.7741935483871,0.671515607132799,13.741935483871,25.1290322580645,38.8709677419355,14.6451612903226,14.3225806451613,5.51612903225806,3.35483870967742,18.5161290322581,0.741935483870968,0.258064516129032,"X",4,"L"
2003,1393,80.1034482758621,69.8965517241379,10.2068965517241,29.2413793103448,62.2068965517241,0.472113120500854,24,46.3448275862069,0.519258484689846,5.24137931034483,15.8620689655172,0.339133706672673,16.3793103448276,23.6206896551724,0.687824439390443,14.3103448275862,26.8965517241379,41.2068965517241,14.9655172413793,13.6206896551724,8.31034482758621,7.27586206896552,16.5862068965517,0.827586206896552,0.172413793103448,"W",3,"W"
2003,1400,78.8571428571429,68.6785714285714,10.1785714285714,28,62.4285714285714,0.448940138146429,22.1428571428571,45.6428571428571,0.484898651673127,5.85714285714286,16.7857142857143,0.349207846956282,17,23.7857142857143,0.715642154951359,16.1785714285714,26.1428571428571,42.3214285714286,14.5,13.4285714285714,6.39285714285714,3.85714285714286,20.3571428571429,0.785714285714286,0.214285714285714,"X",1,"L"
2003,1407,79.3666666666667,70.5666666666667,8.8,28.2333333333333,65.3333333333333,0.434233443596775,18.7666666666667,37,0.506466087878865,9.46666666666667,28.3333333333333,0.329441239518136,13.4333333333333,19.5333333333333,0.684374072325391,15.0666666666667,24.7,39.7666666666667,15.0666666666667,13.7333333333333,9.53333333333333,5.2,16.6,0.833333333333333,0.166666666666667,"X",14,"L"
2003,1409,73.5161290322581,65.258064516129,8.25806451612903,26.3870967741935,57.0322580645161,0.46199232292364,19.741935483871,38.7096774193548,0.509511818669248,6.64516129032258,18.3225806451613,0.352166346073336,14.0967741935484,19.3870967741935,0.729671628903328,11.1612903225806,25.8064516129032,36.9677419354839,14.7741935483871,14.3225806451613,7.58064516129032,5,17.3225806451613,0.709677419354839,0.290322580645161,"Y",13,"L"
2003,1411,72.8,70.8333333333333,1.96666666666667,24.7333333333333,55.2666666666667,0.448891599565882,18.8,36.7666666666667,0.51118883203918,5.93333333333333,18.5,0.321414048140141,17.4,28.0666666666667,0.613745448278472,13.1666666666667,24.8,37.9666666666667,14.2,15.2333333333333,6.43333333333333,2.23333333333333,18.3,0.6,0.4,"X",16,"L"
2003,1421,71.2068965517241,78.448275862069,-7.24137931034483,24.3793103448276,56.7931034482759,0.432768429610741,17.8965517241379,38.7931034482759,0.469525512720066,6.48275862068965,18,0.3634940599052,15.9655172413793,20.9310344827586,0.766142128855539,12.2758620689655,23.1724137931034,35.448275862069,13.0344827586207,16.2068965517241,7.06896551724138,3,19.1034482758621,0.448275862068966,0.551724137931034,"X",16,"L"
2003,1423,71.3666666666667,59.6,11.7666666666667,26.0333333333333,56.4,0.464379711179042,19.2666666666667,38,0.507237904760658,6.76666666666667,18.4,0.365462543748534,12.5333333333333,18.2,0.674932246806919,9.96666666666667,23.1333333333333,33.1,14.6666666666667,11.4666666666667,9.2,1.9,18.4333333333333,0.8,0.2,"X",11,"L"
2003,1428,66.7333333333333,60,6.73333333333333,23.1666666666667,50.7333333333333,0.4584978471571,16,31.9666666666667,0.500317576764023,7.16666666666667,18.7666666666667,0.397372700497381,13.2333333333333,18.8,0.689024299098513,10.1333333333333,23.2,33.3333333333333,13.2,12.7,4.66666666666667,3.76666666666667,20.1,0.766666666666667,0.233333333333333,"Y",9,"L"
2003,1429,65.9666666666667,60.1,5.86666666666667,23.7,51.9333333333333,0.456285513046334,19.6666666666667,39.8,0.495704832675862,4.03333333333333,12.1333333333333,0.323404399035204,14.5333333333333,20.2333333333333,0.707348654587628,12.6333333333333,22.3666666666667,35,13.9,12.2333333333333,5.06666666666667,2,16.1,0.733333333333333,0.266666666666667,"Z",15,"L"
2003,1436,67.7931034482759,63.1379310344828,4.6551724137931,24.8275862068966,55.8620689655172,0.446372044936374,19.551724137931,40.3793103448276,0.483449850505861,5.27586206896552,15.4827586206897,0.357919649633321,12.8620689655172,19.551724137931,0.64970779490513,12.9655172413793,25.7241379310345,38.6896551724138,14.2068965517241,14.0689655172414,6.86206896551724,2.96551724137931,15.8965517241379,0.655172413793103,0.344827586206897,"Z",16,"L"
2003,1443,73.0967741935484,66.4193548387097,6.67741935483871,25.7096774193548,55.9032258064516,0.464621218199857,18,34.8709677419355,0.521252382294866,7.70967741935484,21.0322580645161,0.36850732546152,13.9677419354839,21.0967741935484,0.660898969899784,12.1612903225806,23.258064516129,35.4193548387097,14.1935483870968,15.1612903225806,7.06451612903226,3.54838709677419,18.4516129032258,0.741935483870968,0.258064516129032,"Z",13,"L"
2003,1447,75.5483870967742,71.4516129032258,4.09677419354839,27.2258064516129,57.6774193548387,0.476116257131242,20.1935483870968,39.3548387096774,0.512195927038156,7.03225806451613,18.3225806451613,0.408166732562605,14.0645161290323,19.2903225806452,0.723838378081607,12,22.3548387096774,34.3548387096774,16.0967741935484,14.9677419354839,7.51612903225806,2.80645161290323,17.5806451612903,0.67741935483871,0.32258064516129,"Y",15,"L"
2003,1448,78.4137931034483,67.6206896551724,10.7931034482759,26.1379310344828,57.2413793103448,0.457964536634123,20.0344827586207,39.5172413793103,0.508317247196172,6.10344827586207,17.7241379310345,0.341485598337764,20.0344827586207,26.6206896551724,0.755330429646001,14.7586206896552,26.9310344827586,41.6896551724138,14.5862068965517,15.1034482758621,6.41379310344828,4.37931034482759,18.4827586206897,0.827586206896552,0.172413793103448,"W",2,"L"
2003,1451,74.2068965517241,67.1724137931034,7.03448275862069,24.6206896551724,52.8620689655172,0.46651224511183,18.5172413793103,34.6551724137931,0.534655634275521,6.10344827586207,18.2068965517241,0.336105016247374,18.8620689655172,25.6896551724138,0.733960949771144,10.3448275862069,22.7586206896552,33.1034482758621,14.2758620689655,12.448275862069,6.75862068965517,0.655172413793103,18.8620689655172,0.862068965517241,0.137931034482759,"Y",12,"L"
2003,1454,77.1,69.9333333333333,7.16666666666667,27.2666666666667,57.6333333333333,0.474309262766679,19.5,35.8333333333333,0.547287203914624,7.76666666666667,21.8,0.361055092208668,14.8,21.4333333333333,0.686253290577325,11.5333333333333,23,34.5333333333333,17.1,14.8666666666667,8.8,3.6,20.1333333333333,0.766666666666667,0.233333333333333,"Z",12,"L"
2003,1458,70.7241379310345,58.6896551724138,12.0344827586207,25.0344827586207,53.8965517241379,0.466216104096373,18.7931034482759,36.5172413793103,0.516445340752108,6.24137931034483,17.3793103448276,0.358946745667414,14.4137931034483,19.448275862069,0.731805888331724,10.3103448275862,22.551724137931,32.8620689655172,13.3103448275862,10.5172413793103,6.96551724137931,2.82758620689655,14.8275862068966,0.758620689655172,0.241379310344828,"Y",5,"L"
2003,1462,78.2333333333333,65.9666666666667,12.2666666666667,26.8,59.2,0.452949376323981,20.3666666666667,41.4333333333333,0.491804444088675,6.43333333333333,17.7666666666667,0.360432357765276,18.2,24.3666666666667,0.734605422375321,13.9333333333333,25.5,39.4333333333333,16.4,13.0333333333333,5.46666666666667,3.03333333333333,15.7666666666667,0.833333333333333,0.166666666666667,"X",3,"L"
2004,1102,60.1785714285714,50.4285714285714,9.75,20.2857142857143,42.0357142857143,0.484677886454555,11.8214285714286,19.8214285714286,0.586937581357849,8.46428571428571,22.2142857142857,0.388594941406834,11.1428571428571,15.7142857142857,0.688276013773163,6.14285714285714,15.3571428571429,21.5,13.25,10.7857142857143,7.78571428571429,2.35714285714286,16.6428571428571,0.785714285714286,0.214285714285714,"W",11,"L"
2004,1104,72.2068965517241,67.448275862069,4.75862068965517,24.8965517241379,55,0.452081711487171,17.7586206896552,36.3793103448276,0.486539410387974,7.13793103448276,18.6206896551724,0.384800529711127,15.2758620689655,21.8620689655172,0.702764622544313,11.3103448275862,24,35.3103448275862,11.8620689655172,13.2758620689655,6.44827586206897,3.10344827586207,18.3448275862069,0.586206896551724,0.413793103448276,"X",8,"L"
2004,1106,61.4333333333333,60.6,0.833333333333333,20.5666666666667,48.7333333333333,0.425273249912715,15.0333333333333,32.1666666666667,0.471431492172125,5.53333333333333,16.5666666666667,0.350522927355795,14.7666666666667,22.4666666666667,0.660911766736769,11.7,22.7666666666667,34.4666666666667,10.2666666666667,17.2,7.06666666666667,3.13333333333333,18.7,0.533333333333333,0.466666666666667,"W",16,"L"
2004,1112,87.5172413793103,78.4137931034483,9.10344827586207,31.5172413793103,65,0.485092169816041,24.1379310344828,45.7931034482759,0.528366656823329,7.37931034482759,19.2068965517241,0.381281927810242,17.1034482758621,21.7586206896552,0.78529031820995,13.8965517241379,25.6896551724138,39.5862068965517,18.8965517241379,14.9655172413793,6.96551724137931,4.55172413793103,16.0689655172414,0.689655172413793,0.310344827586207,"W",9,"L"
